id,official_name,name,maker,barcode,base_amount,base_unit,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,salt_g,calcium_mg,iron_mg,vitamin_a_mcg,vitamin_e_mg,vitamin_b1_mg,vitamin_b2_mg,vitamin_c_mg,saturated_fat_g
mext_16062,＜茶類＞　（緑茶類）　番茶　茶,番茶　茶,,,100,g,266,21.8,5.3,52,38.5,0,510,12.5,,40.8,0.36,1.21,310,
mext_16039,＜茶類＞　（緑茶類）　番茶　浸出液,番茶　浸出液,,,100,g,0,,0,0.1,,0,5,0.2,0,,0,0.03,3,
mext_16063,＜茶類＞　（緑茶類）　ほうじ茶　茶,ほうじ茶　茶,,,100,g,257,18.4,5,59.4,49.3,0,500,8.7,,32.2,0.1,0.86,46,
mext_16040,＜茶類＞　（緑茶類）　ほうじ茶　浸出液,ほうじ茶　浸出液,,,100,g,0,,0,0.1,,0,2,,0,,0,0.02,,
mext_16041,＜茶類＞　（緑茶類）　玄米茶　浸出液,玄米茶　浸出液,,,100,g,0,0,0,0,0,0,2,,0,0,0,0.01,1,
mext_16042,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液,ウーロン茶　浸出液,,,100,g,0,,0,0.1,,0,2,,0,,0,0.03,0,
mext_16043,＜茶類＞　（発酵茶類）　紅茶　茶,紅茶　茶,,,100,g,234,20.3,2.5,51.7,38.1,0,470,17,75,9.8,0.1,0.8,0,
mext_16044,＜茶類＞　（発酵茶類）　紅茶　浸出液,紅茶　浸出液,,,100,g,1,0.1,0,0.1,,0,1,0,0,,0,0.01,0,
mext_16045,＜コーヒー・ココア類＞　コーヒー　浸出液,コーヒー　浸出液,,,100,g,4,0.2,,0.7,,0,2,,0,0,0,0.01,0,
mext_16046,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー,コーヒー　インスタントコーヒー,,,100,g,287,14.7,0.3,56.5,,0.1,140,3,0,0.1,0.02,0.14,0,
mext_16064,＜コーヒー・ココア類＞　コーヒー　缶コーヒー　無糖,コーヒー　缶コーヒー　無糖,,,100,g,3,0.1,,0.5,,0.1,1,,,0,0,0,,
mext_16047,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖,コーヒー　コーヒー飲料　乳成分入り　加糖,,,100,g,38,0.7,0.3,8.2,,0.1,22,0.1,0,0,0.01,0.04,0,
mext_16048,＜コーヒー・ココア類＞　ココア　ピュアココア,ココア　ピュアココア,,,100,g,386,18.5,21.6,42.4,23.9,0,140,14,3,0.3,0.16,0.22,0,
mext_16049,＜コーヒー・ココア類＞　ココア　ミルクココア,ココア　ミルクココア,,,100,g,400,7.4,6.8,80.4,5.5,0.7,180,2.9,8,0.4,0.07,0.42,0,
mext_16056,＜その他＞　青汁　ケール,青汁　ケール,,,100,g,312,13.8,4.4,70.2,28,0.6,1200,2.9,860,9.4,0.31,0.8,1100,
mext_16050,＜その他＞　甘酒,甘酒,,,100,g,76,1.7,0.1,18.3,0.4,0.2,3,0.1,0,,0.01,0.03,0,
mext_16051,＜その他＞　昆布茶,昆布茶,,,100,g,173,5.2,0.2,42,2.8,51.3,88,0.5,3,,0.01,0.02,6,
mext_16057,＜その他＞　スポーツドリンク,スポーツドリンク,,,100,g,21,0,,5.1,,0.1,8,,0,0,0,0,,
mext_16052,＜その他＞　（炭酸飲料類）　果実色飲料,果実色飲料,,,100,g,51,,,12.8,,0,3,,0,,0,0,0,
mext_16053,＜その他＞　（炭酸飲料類）　コーラ,コーラ,,,100,g,46,0.1,,11.4,,0,2,,0,,0,0,0,
mext_16054,＜その他＞　（炭酸飲料類）　サイダー,サイダー,,,100,g,41,,,10.2,,0,1,,0,,0,0,0,
mext_16058,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料,ビール風味炭酸飲料,,,100,g,5,0.1,,1.2,,0,2,0,0,0,0,0,8,
mext_16061,＜その他＞　なぎなたこうじゅ　浸出液,なぎなたこうじゅ　浸出液,,,100,g,0,0,,,,0,1,,,,0,0,0,
mext_16055,＜その他＞　麦茶　浸出液,麦茶　浸出液,,,100,g,1,,0,0.3,,0,2,,0,0,0,0,0,
mext_17001,＜調味料類＞　（ウスターソース類）　ウスターソース,ウスターソース（小さじ1=6g）,,,1,小さじ,7.02,0.06,0.006,1.626,0.03,0.51,3.54,0.096,0.24,0.012,0.0006,0.0012,0,
mext_17002,＜調味料類＞　（ウスターソース類）　中濃ソース,中濃ソース（小さじ1=6g）,,,1,小さじ,7.74,0.048,0.006,1.854,0.06,0.348,3.66,0.102,0.42,0.03,0.0012,0.0024,0,
mext_17003,＜調味料類＞　（ウスターソース類）　濃厚ソース,濃厚ソース（小さじ1=6g）,,,1,小さじ,7.8,0.054,0.006,1.854,0.06,0.336,3.66,0.09,0.54,0.03,0.0018,0.0024,0,
mext_17085,＜調味料類＞　（ウスターソース類）　お好み焼きソース,お好み焼きソース（小さじ1=6g）,,,1,小さじ,8.64,0.096,0.006,2.022,0.054,0.294,1.86,0.054,1.02,0.048,0.0018,0.0018,0.18,
mext_17004,＜調味料類＞　（辛味調味料類）　トウバンジャン,トウバンジャン（小さじ1=5g）,,,1,小さじ,2.45,0.1,0.115,0.395,0.215,0.89,1.6,0.115,6,0.15,0.002,0.0085,0.15,
mext_17005,＜調味料類＞　（辛味調味料類）　チリペッパーソース,チリペッパーソース（小さじ1=6g）,,,1,小さじ,3.48,0.042,0.03,0.768,,0.096,0.9,0.09,7.8,,0.0018,0.0048,0,
mext_17006,＜調味料類＞　（辛味調味料類）　ラー油,ラー油（小さじ1=5g）,,,1,小さじ,44.35,0.005,4.99,,,0,,0.005,2.95,0.185,0,0,0,
mext_17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,こいくちしょうゆ（小さじ1=6g）,,,1,小さじ,4.56,0.462,0,0.474,,0.87,1.74,0.102,0,0,0.003,0.0102,0,
mext_17086,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ　減塩,こいくちしょうゆ　減塩（小さじ1=6g）,,,1,小さじ,4.08,0.486,,0.54,0,0.498,1.86,0.126,,,0.0042,0.0102,0,
mext_17008,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ,うすくちしょうゆ（小さじ1=6g）,,,1,小さじ,3.6,0.342,0,0.348,,0.96,1.44,0.066,0,0,0.003,0.0066,0,
mext_17139,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ　低塩,うすくちしょうゆ　低塩（小さじ1=6g）,,,1,小さじ,4.62,0.384,,0.456,,0.768,1.14,0.06,0,0,0.015,0.0048,0.24,
mext_17009,＜調味料類＞　（しょうゆ類）　たまりしょうゆ,たまりしょうゆ（小さじ1=6g）,,,1,小さじ,6.66,0.708,0,0.954,0,0.78,2.4,0.162,0,,0.0042,0.0102,0,
mext_17010,＜調味料類＞　（しょうゆ類）　さいしこみしょうゆ,さいしこみしょうゆ（小さじ1=6g）,,,1,小さじ,6.06,0.576,0,0.954,0,0.744,1.38,0.126,0,,0.0102,0.009,0,
mext_17011,＜調味料類＞　（しょうゆ類）　しろしょうゆ,しろしょうゆ（小さじ1=6g）,,,1,小さじ,5.16,0.15,0,1.152,0,0.852,0.78,0.042,0,,0.0084,0.0036,0,
mext_17087,＜調味料類＞　（しょうゆ類）　だししょうゆ,だししょうゆ（小さじ1=6g）,,,1,小さじ,2.34,0.24,0,0.246,,0.438,0.96,0.054,0,0,0.0018,0.0054,0,
mext_17088,＜調味料類＞　（しょうゆ類）　照りしょうゆ,照りしょうゆ（小さじ1=6g）,,,1,小さじ,10.32,0.144,0,2.142,,0.24,0.6,0.03,0,0,0.0006,0.003,0,
mext_17012,＜調味料類＞　（食塩類）　食塩,食塩（小さじ1=6g）,,,1,小さじ,0,0,0,0,0,5.97,1.32,,0,,0,0,0,
mext_17013,＜調味料類＞　（食塩類）　並塩,並塩（小さじ1=6g）,,,1,小さじ,0,0,0,0,0,5.838,3.3,,0,,0,0,0,
mext_17146,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料含む,減塩タイプ食塩　調味料含む（小さじ1=6g）,,,1,小さじ,3,0,0,1.002,0,2.964,0.12,0.006,0,,0,0,0,
mext_17147,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料不使用,減塩タイプ食塩　調味料不使用（小さじ1=6g）,,,1,小さじ,0,0,0,0,0,2.742,23.4,0.006,0,,0,0,0,
mext_17014,＜調味料類＞　（食塩類）　精製塩　家庭用,精製塩　家庭用（小さじ1=5g）,,,1,小さじ,0,0,0,0,0,4.98,0,0,0,,0,0,0,
mext_17089,＜調味料類＞　（食塩類）　精製塩　業務用,精製塩　業務用（小さじ1=5g）,,,1,小さじ,0,0,0,0,0,4.98,0,0,0,,0,0,0,
mext_17090,＜調味料類＞　（食酢類）　黒酢,黒酢（小さじ1=5g）,,,1,小さじ,2.7,0.05,0,0.45,0,0,0.25,0.01,0,0,0.001,0.0005,0,
mext_17015,＜調味料類＞　（食酢類）　穀物酢,穀物酢（小さじ1=5g）,,,1,小さじ,1.25,0.005,0,0.12,0,0,0.1,,0,,0.0005,0.0005,0,
mext_17016,＜調味料類＞　（食酢類）　米酢,米酢（小さじ1=5g）,,,1,小さじ,2.3,0.01,0,0.37,0,0,0.1,0.005,0,,0.0005,0.0005,0,
mext_17091,＜調味料類＞　（食酢類）　果実酢　バルサミコ酢,果実酢　バルサミコ酢（小さじ1=5g）,,,1,小さじ,4.95,0.025,0,0.97,0,0.005,0.85,0.035,0,0,0.0005,0.0005,0,
mext_17017,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,果実酢　ぶどう酢（小さじ1=5g）,,,1,小さじ,1.1,0.005,,0.06,0,0,0.15,0.01,0,,,,,
mext_17018,＜調味料類＞　（食酢類）　果実酢　りんご酢,果実酢　りんご酢（小さじ1=5g）,,,1,小さじ,1.3,0.005,0,0.12,0,0,0.2,0.01,0,,0,0.0005,0,
mext_17130,＜調味料類＞　（だし類）　あごだし,あごだし（小さじ1=6g）,,,1,小さじ,0,0.006,0,0,,0,,,0,0,0,0,0,
mext_17019,＜調味料類＞　（だし類）　かつおだし　荒節,かつおだし　荒節（小さじ1=6g）,,,1,小さじ,0.12,0.024,,0,0,0.006,0.12,,0,0,,0.0006,0,
mext_17131,＜調味料類＞　（だし類）　かつおだし　本枯れ節,かつおだし　本枯れ節（小さじ1=6g）,,,1,小さじ,0.12,0.03,0,,0,0.006,,,0,0,0,0.0006,0,
mext_17020,＜調味料類＞　（だし類）　昆布だし　水出し,昆布だし　水出し（小さじ1=6g）,,,1,小さじ,0.24,0.006,,0.054,,0.012,0.18,,0,0,,,,
mext_17132,＜調味料類＞　（だし類）　昆布だし　煮出し,昆布だし　煮出し（小さじ1=6g）,,,1,小さじ,0.3,0.006,0,0.078,0.006,0.012,0.3,,0,0,,0.0006,0,
mext_17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,かつお・昆布だし　荒節・昆布だし（小さじ1=6g）,,,1,小さじ,0.12,0.018,,0.018,,0.006,0.18,,,0,0.0006,0.0006,,
mext_17148,＜調味料類＞　（だし類）　かつお・昆布だし　本枯れ節・昆布だし,かつお・昆布だし　本枯れ節・昆布だし（小さじ1=6g）,,,1,小さじ,0.12,0.018,0,0.024,,0.006,0.06,,0,0,0,,0,
mext_17022,＜調味料類＞　（だし類）　しいたけだし,しいたけだし（小さじ1=6g）,,,1,小さじ,0.24,0.006,0,0.054,,0,0.06,0.006,0,0,,0.0012,0,
mext_17023,＜調味料類＞　（だし類）　煮干しだし,煮干しだし（小さじ1=6g）,,,1,小さじ,0.06,0.006,0.006,,0,0.006,0.18,,,0,0.0006,,0,
mext_17024,＜調味料類＞　（だし類）　鶏がらだし,鶏がらだし（小さじ1=6g）,,,1,小さじ,0.42,0.054,0.024,,0,0.006,0.06,0.006,0.06,,0.0006,0.0024,0,
mext_17025,＜調味料類＞　（だし類）　中華だし,中華だし（小さじ1=6g）,,,1,小さじ,0.18,0.048,0,,,0.006,0.18,,,0,0.009,0.0018,0,
mext_17026,＜調味料類＞　（だし類）　洋風だし,洋風だし（小さじ1=6g）,,,1,小さじ,0.36,0.078,0,0.018,,0.03,0.3,0.006,,0,0.0012,0.003,0,
mext_17027,＜調味料類＞　（だし類）　固形ブイヨン,固形ブイヨン（小さじ1=6g）,,,1,小さじ,13.98,0.42,0.258,2.526,0.018,2.592,1.56,0.024,0,0.042,0.0018,0.0048,0,
mext_17092,＜調味料類＞　（だし類）　顆粒おでん用,顆粒おでん用（小さじ1=3g）,,,1,小さじ,4.98,0.288,0.003,0.951,,1.692,0.9,0.024,0,,0.0006,0.0033,0,
mext_17093,＜調味料類＞　（だし類）　顆粒中華だし,顆粒中華だし（小さじ1=3g）,,,1,小さじ,6.3,0.378,0.048,1.098,0,1.425,2.52,0.018,0.09,0.027,0.0018,0.0168,0,
mext_17028,＜調味料類＞　（だし類）　顆粒和風だし,顆粒和風だし（小さじ1=3g）,,,1,小さじ,6.69,0.726,0.009,0.933,0,1.218,1.26,0.03,0,0.003,0.0009,0.006,0,
mext_17140,＜調味料類＞　（だし類）　なべつゆ　ストレート　しょうゆ味,なべつゆ　ストレート　しょうゆ味（小さじ1=6g）,,,1,小さじ,1.2,0.06,0,0.246,0,0.108,0.24,0.012,0,0,0.0006,0.0012,0,
mext_17029,＜調味料類＞　（だし類）　めんつゆ　ストレート,めんつゆ　ストレート（小さじ1=6g）,,,1,小さじ,2.64,0.132,0,0.522,,0.198,0.48,0.024,0,,0.0006,0.0024,0,
mext_17141,＜調味料類＞　（だし類）　めんつゆ　二倍濃縮,めんつゆ　二倍濃縮（小さじ1=6g）,,,1,小さじ,4.26,0.204,0,0.864,,0.396,0.72,0.036,0,,0.0018,0.0036,0,
mext_17030,＜調味料類＞　（だし類）　めんつゆ　三倍濃縮,めんつゆ　三倍濃縮（小さじ1=6g）,,,1,小さじ,5.88,0.27,0,1.2,,0.594,0.96,0.048,0,,0.0024,0.0042,0,
mext_17142,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味（小さじ1=6g）,,,1,小さじ,9.42,0.198,0.702,0.594,,1.026,1.32,0.036,0,0.006,0.0018,0.0048,0,
mext_17143,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,ラーメンスープ　濃縮　みそ味　ストレートみそ味（小さじ1=6g）,,,1,小さじ,11.22,0.384,0.66,1.008,0.096,0.99,3.66,0.108,0.12,0.018,0.0012,0.0048,0,
mext_17094,＜調味料類＞　（調味ソース類）　甘酢,甘酢（小さじ1=5g）,,,1,小さじ,5.8,0.005,0,1.42,0,0.06,0.1,0,0,0,0.0005,0.0005,0,
mext_17095,＜調味料類＞　（調味ソース類）　エビチリの素,エビチリの素（小さじ1=5g）,,,1,小さじ,2.7,0.06,0.07,0.475,0.03,0.09,0.4,0.015,0.65,0.03,0.007,0.002,0.05,
mext_17031,＜調味料類＞　（調味ソース類）　オイスターソース,オイスターソース（小さじ1=6g）,,,1,小さじ,6.3,0.462,0.018,1.098,0.012,0.684,1.5,0.072,,0.006,0.0006,0.0042,,
mext_17096,＜調味料類＞　（調味ソース類）　黄身酢,黄身酢（小さじ1=5g）,,,1,小さじ,10.95,0.315,0.655,1,0,0.285,2.85,0.09,13.5,0.085,0.004,0.009,0,
mext_17133,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,魚醤油　いかなごしょうゆ（小さじ1=6g）,,,1,小さじ,3.84,0.834,0,0.126,,1.272,0.18,0.024,0,0,0,0.0186,0,
mext_17134,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,魚醤油　いしる　（いしり）（小さじ1=5g）,,,1,小さじ,3.35,0.64,0,0.21,0.015,1.095,1.25,0.075,0,0,0,0.0125,0,
mext_17135,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,魚醤油　しょっつる（小さじ1=5g）,,,1,小さじ,1.45,0.305,0,0.055,0.005,1.215,0.3,0.01,0,0,0.0015,0.003,0,
mext_17107,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,魚醤油　ナンプラー（小さじ1=5g）,,,1,小さじ,2.35,0.455,0.005,0.135,0,1.145,1,0.06,0,0,0.0005,0.005,0,
mext_17097,＜調味料類＞　（調味ソース類）　ごま酢,ごま酢（小さじ1=5g）,,,1,小さじ,10.6,0.2,0.4,1.495,0.095,0.085,9,0.085,0,,0.004,0.003,0,
mext_17098,＜調味料類＞　（調味ソース類）　ごまだれ,ごまだれ（小さじ1=5g）,,,1,小さじ,14.1,0.36,0.755,1.46,0.15,0.215,11,0.115,0.2,,0.0055,0.0045,0,
mext_17099,＜調味料類＞　（調味ソース類）　三杯酢,三杯酢（小さじ1=5g）,,,1,小さじ,4.25,0.045,0,0.89,0,0.1,0.25,0.01,0,0,0.0005,0.001,0,
mext_17100,＜調味料類＞　（調味ソース類）　二杯酢,二杯酢（小さじ1=5g）,,,1,小さじ,2.95,0.175,0,0.38,,0.32,0.7,0.04,0,0,0.0015,0.004,0,
mext_17101,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,すし酢　ちらし・稲荷用（小さじ1=5g）,,,1,小さじ,7.5,0.005,0,1.745,0,0.325,0.15,0.005,0,0,0.0005,0.0005,0,
mext_17102,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,すし酢　にぎり用（小さじ1=5g）,,,1,小さじ,3.5,0.01,0,0.715,0,0.49,0.2,0.005,0,0,0.0005,0.0005,0,
mext_17103,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,すし酢　巻き寿司・箱寿司用（小さじ1=5g）,,,1,小さじ,5.35,0.005,0,1.19,0,0.43,0.2,0.005,0,0,0.0005,0.0005,0,
mext_17104,＜調味料類＞　（調味ソース類）　中華風合わせ酢,中華風合わせ酢（小さじ1=5g）,,,1,小さじ,7.65,0.15,0.17,1.24,,0.275,0.6,0.035,0,,0.001,0.0035,0,
mext_17105,＜調味料類＞　（調味ソース類）　デミグラスソース,デミグラスソース（小さじ1=6g）,,,1,小さじ,4.92,0.174,0.18,0.66,,0.078,0.66,0.018,,,0.0024,0.0042,,
mext_17106,＜調味料類＞　（調味ソース類）　テンメンジャン,テンメンジャン（小さじ1=5g）,,,1,小さじ,12.45,0.425,0.385,1.905,0.155,0.365,2.25,0.08,0,0.04,0.002,0.0055,0,
mext_17108,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,冷やし中華のたれ（小さじ1=6g）,,,1,小さじ,6.84,0.126,0.072,1.386,0,0.348,0.42,0.018,0,,0.0132,0.0018,0,
mext_17109,＜調味料類＞　（調味ソース類）　ホワイトソース,ホワイトソース（小さじ1=6g）,,,1,小さじ,5.94,0.108,0.372,0.552,0.024,0.06,2.04,0.006,,0.036,0.0006,0.003,0,
mext_17110,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,ぽん酢しょうゆ（小さじ1=5g）,,,1,小さじ,2.45,0.17,0.005,0.37,0.01,0.29,1.2,0.035,0.05,0.005,0.0025,0.004,1.2,
mext_17137,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,ぽん酢しょうゆ　市販品（小さじ1=5g）,,,1,小さじ,2.95,0.185,0,0.54,0.015,0.39,0.8,0.035,0,,0.001,0.0025,,
mext_17032,＜調味料類＞　（調味ソース類）　マーボー豆腐の素,マーボー豆腐の素（小さじ1=5g）,,,1,小さじ,5.75,0.21,0.315,0.52,,0.18,0.6,0.04,0.45,,0.0025,0.0015,0.1,
mext_17111,＜調味料類＞　（調味ソース類）　マリネ液,マリネ液（小さじ1=6g）,,,1,小さじ,3.96,0.006,0,0.654,0,0.054,0.24,0.012,0,0,0,0,0,
mext_17033,＜調味料類＞　（調味ソース類）　ミートソース,ミートソース（小さじ1=6g）,,,1,小さじ,5.76,0.228,0.3,0.606,,0.09,1.02,0.048,2.94,,0.0084,0.003,0.36,
mext_17144,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,焼きそば粉末ソース（小さじ1=3g）,,,1,小さじ,7.44,0.168,0.021,1.872,0.099,0.918,3.3,0.018,0.12,0.012,0.0003,0.0003,0,
mext_17112,＜調味料類＞　（調味ソース類）　焼き鳥のたれ,焼き鳥のたれ（小さじ1=6g）,,,1,小さじ,7.86,0.198,0,1.71,,0.348,0.78,0.042,0,0,0.0012,0.0042,0,
mext_17113,＜調味料類＞　（調味ソース類）　焼き肉のたれ,焼き肉のたれ（小さじ1=6g）,,,1,小さじ,9.84,0.258,0.132,1.938,0.024,0.498,1.38,0.054,,,0.0018,0.0054,0.06,
mext_17114,＜調味料類＞　（調味ソース類）　みたらしのたれ,みたらしのたれ（小さじ1=6g）,,,1,小さじ,7.62,0.054,0,1.848,0,0.102,0.36,0.012,0,0,0.0006,0.0012,0,
mext_17115,＜調味料類＞　（調味ソース類）　ゆずこしょう,ゆずこしょう（小さじ1=5g）,,,1,小さじ,1.85,0.065,0.04,0.465,0.31,1.26,3.05,0.03,1.1,0.1,0.002,0.0025,0.1,
mext_17034,＜調味料類＞　（トマト加工品類）　トマトピューレー,トマトピューレー（小さじ1=5g）,,,1,小さじ,2.2,0.095,0.005,0.495,0.09,0,0.95,0.04,2.6,0.135,0.0045,0.0035,0.5,
mext_17035,＜調味料類＞　（トマト加工品類）　トマトペースト,トマトペースト（小さじ1=5g）,,,1,小さじ,4.7,0.19,0.005,1.1,0.235,0.005,2.3,0.08,4.25,0.31,0.0105,0.007,0.75,
mext_17036,＜調味料類＞　（トマト加工品類）　トマトケチャップ,トマトケチャップ（小さじ1=5g）,,,1,小さじ,5.8,0.08,0.01,1.38,0.085,0.155,0.8,0.025,2.15,0.1,0.003,0.002,0.4,
mext_17037,＜調味料類＞　（トマト加工品類）　トマトソース,トマトソース（小さじ1=6g）,,,1,小さじ,2.46,0.12,0.012,0.51,0.066,0.036,1.08,0.054,2.4,0.126,0.0054,0.0048,,
mext_17038,＜調味料類＞　（トマト加工品類）　チリソース,チリソース（小さじ1=6g）,,,1,小さじ,6.72,0.108,0.006,1.578,0.114,0.18,1.62,0.054,2.52,0.126,0.0042,0.0042,,
mext_17042,＜調味料類＞　（ドレッシング類）　半固体状ドレッシング　マヨネーズ　全卵型,半固体状ドレッシング　マヨネーズ　全卵型（小さじ1=4g）,,,1,小さじ,26.72,0.056,3.04,0.144,0,0.076,0.32,0.012,0.96,0.524,0.0004,0.0012,0,
mext_17043,＜調味料類＞　（ドレッシング類）　半固体状ドレッシング　マヨネーズ　卵黄型,半固体状ドレッシング　マヨネーズ　卵黄型（小さじ1=4g）,,,1,小さじ,26.72,0.1,2.988,0.024,0,0.08,0.8,0.024,2.16,0.428,0.0012,0.0028,0,
